participant_id,video_id,survey_batch_id,age,gender,race,education,income,sen_seek,human_perceived_msv,predicted_msv,cot_reasoning,example_pairs,human_emotional,human_arousing,human_involving,human_exciting,human_powerful_impact,human_stimulating,human_strong_visual,human_strong_soundeffect,human_dramatic,human_graphic,human_creative,human_goosebump,human_intense,human_strong_soundtrack,human_novel,human_unique,human_unusual,ai_emotional,ai_arousing,ai_involving,ai_exciting,ai_powerful_impact,ai_stimulating,ai_strong_visual,ai_strong_soundeffect,ai_dramatic,ai_graphic,ai_creative,ai_goosebump,ai_intense,ai_strong_soundtrack,ai_novel,ai_unique,ai_unusual
13,72,1_55,57,Female,White or Caucasian,2.0,1.0,3.375,4.0,1.2941176470588236,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1,1,2,1,1,1,2,1,1,1,2,1,1,3,1,1,1
29,72,1_55,47,Male,White or Caucasian,4.0,2.0,1.875,2.352941176,1.1764705882352942,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",1.0,1.0,2.0,1.0,7.0,1.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,7.0,2.0,1,1,1,1,1,1,2,1,1,1,2,1,1,2,1,1,1
39,72,1_55,28,Female,White or Caucasian,6.0,4.0,2.375,1.823529412,2.0588235294117645,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,4.0,1.0,1.0,4.0,2.0,3.0,1.0,2,2,3,2,1,2,4,2,1,2,3,1,1,3,2,2,2
48,72,1_55,23,Female,White or Caucasian,5.0,6.0,3.125,1.0,1.4705882352941178,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,2,1,1,1,3,2,1,1,2,1,1,3,2,1,1
51,72,1_55,29,Female,White or Caucasian,6.0,3.0,1.875,2.411764706,1.1764705882352942,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,2,1,1,1,2,1,1,2,1,1,1
53,72,1_55,43,Female,White or Caucasian,3.0,6.0,1.875,2.705882353,1.3529411764705883,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",1.0,1.0,4.0,1.0,2.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0,1.0,7.0,1.0,1.0,2.0,2,1,2,2,1,1,2,1,1,1,2,1,1,2,1,1,1
58,72,1_55,55,Male,White or Caucasian,3.0,6.0,3.875,1.0,1.2352941176470589,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,2,1,1,1,2,1,1,1,2,1,1,2,1,1,1
80,72,1_55,30,Male,White or Caucasian,4.0,3.0,2.0,1.941176471,1.5294117647058822,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",3.0,2.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,1,1,2,2,1,2,3,2,1,1,2,1,1,3,1,1,1
81,72,1_55,25,Male,Black or African American,4.0,nan,1.375,1.0,2.2941176470588234,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,2,3,3,2,2,3,2,2,1,3,1,2,3,2,2,2
102,279,2_25,40,Male,"Black or African American,Asian",5.0,6.0,1.625,3.058823529,1.8823529411764706,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",3.0,4.0,5.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,5.0,4.0,2,1,2,2,1,2,2,3,4,1,2,1,2,1,2,2,2
126,279,2_25,64,Female,White or Caucasian,5.0,3.0,1.875,4.058823529,1.7058823529411764,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",5.0,5.0,5.0,5.0,1.0,5.0,4.0,1.0,5.0,5.0,5.0,1.0,5.0,2.0,5.0,5.0,5.0,2,1,2,2,1,2,2,2,3,1,2,1,1,1,2,2,2
127,279,2_25,65,Female,White or Caucasian,3.0,2.0,1.875,3.588235294,1.8235294117647058,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",4.0,3.0,3.0,3.0,3.0,2.0,6.0,2.0,3.0,5.0,5.0,1.0,3.0,3.0,5.0,7.0,3.0,2,1,2,2,1,2,2,2,3,1,2,1,1,1,3,2,3
133,279,2_25,25,Female,White or Caucasian,6.0,3.0,3.0,5.823529412,2.6470588235294117,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",4.0,6.0,5.0,7.0,7.0,6.0,6.0,5.0,7.0,5.0,6.0,6.0,6.0,5.0,6.0,7.0,5.0,3,3,3,4,2,3,2,3,4,1,2,1,2,1,4,3,4
147,279,2_25,40,Male,Black or African American,6.0,4.0,1.5,4.058823529,1.5294117647058822,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2,1,1,1,1,1,2,2,3,1,2,1,1,1,2,2,2
160,279,2_25,49,Male,White or Caucasian,5.0,5.0,3.25,2.294117647,2.2941176470588234,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",1.0,1.0,2.0,1.0,1.0,3.0,5.0,1.0,3.0,5.0,2.0,1.0,2.0,1.0,3.0,1.0,6.0,2,2,3,3,2,3,2,3,4,1,3,1,2,1,3,2,2
170,279,2_25,26,Male,Black or African American,2.0,2.0,1.25,3.941176471,1.9411764705882353,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",5.0,4.0,5.0,5.0,4.0,4.0,4.0,3.0,5.0,3.0,3.0,2.0,3.0,1.0,6.0,5.0,5.0,2,2,2,2,1,2,2,3,3,1,2,1,2,2,2,2,2
6,111,1_90,35,Female,White or Caucasian,6.0,6.0,1.75,3.705882353,2.411764705882353,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",4.0,3.0,4.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,5.0,3.0,3.0,6.0,3.0,2.0,3.0,4,2,3,3,2,2,3,2,2,1,4,1,2,4,2,2,2
8,111,1_90,37,Male,White or Caucasian,5.0,2.0,2.25,3.470588235,2.5294117647058822,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,1.0,3.0,4.0,3.0,3.0,3.0,5,2,3,3,2,2,4,2,2,1,4,1,1,5,2,2,2
9,111,1_90,23,Male,White or Caucasian,1.0,1.0,3.625,1.352941176,3.411764705882353,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,5,3,4,4,3,4,5,3,2,1,5,2,2,6,3,3,3
30,111,1_90,25,Female,White or Caucasian,5.0,3.0,2.0,1.764705882,3.2941176470588234,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",3.0,1.0,5.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,6,3,5,4,3,3,4,2,2,1,5,3,2,6,3,2,2
37,111,1_90,39,Female,White or Caucasian,5.0,2.0,3.125,3.0,3.7058823529411766,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",2.0,3.0,3.0,2.0,3.0,3.0,5.0,1.0,5.0,2.0,4.0,1.0,3.0,6.0,3.0,3.0,2.0,5,4,4,4,3,4,5,4,3,2,5,2,3,6,3,3,3
48,111,1_90,23,Female,White or Caucasian,5.0,6.0,3.125,1.470588235,3.176470588235294,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,5,3,4,3,3,3,5,2,2,2,4,2,2,5,3,3,3
54,111,1_90,28,Female,White or Caucasian,5.0,5.0,2.875,3.764705882,2.9411764705882355,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",4.0,4.0,2.0,5.0,1.0,4.0,4.0,3.0,5.0,4.0,6.0,5.0,4.0,5.0,2.0,2.0,4.0,5,3,4,4,3,3,4,2,2,1,4,2,2,5,2,2,2
94,111,1_90,35,Female,Asian,3.0,nan,2.5,4.294117647,3.2941176470588234,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",4.0,7.0,6.0,2.0,6.0,6.0,7.0,4.0,2.0,4.0,5.0,2.0,2.0,7.0,1.0,6.0,2.0,5,3,4,4,3,4,4,3,2,1,5,2,2,6,3,3,2
11,84,1_66,33,Male,White or Caucasian,5.0,3.0,2.625,1.0,1.4705882352941178,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1,2,1,2,1,2,1,1,1,2,1,1,1,2,2,2
25,84,1_66,51,Female,White or Caucasian,4.0,3.0,2.25,4.588235294,2.4705882352941178,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",7.0,7.0,5.0,6.0,7.0,2.0,6.0,1.0,1.0,5.0,6.0,5.0,7.0,1.0,5.0,4.0,3.0,5,2,3,2,4,2,4,1,2,2,4,2,2,1,2,2,2
33,84,1_66,26,Non-binary / third gender,Other,5.0,2.0,3.75,1.176470588,1.5294117647058822,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2,1,2,1,1,1,3,1,1,1,3,1,1,1,2,2,2
49,84,1_66,28,Female,White or Caucasian,3.0,2.0,1.625,3.0,1.7058823529411764,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,1.0,6.0,6.0,6.0,4,1,2,1,3,1,2,1,1,1,3,1,1,1,2,2,2
70,84,1_66,53,Male,White or Caucasian,3.0,3.0,2.875,3.588235294,1.6470588235294117,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",3.0,4.0,4.0,3.0,4.0,3.0,5.0,1.0,6.0,6.0,5.0,1.0,4.0,1.0,5.0,3.0,3.0,3,1,2,1,2,1,2,1,1,2,3,1,1,1,2,2,2
76,84,1_66,40,Male,Other,5.0,3.0,2.625,1.470588235,1.5294117647058822,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1,2,1,2,1,3,1,1,1,2,1,1,1,2,2,2
94,84,1_66,35,Female,Asian,3.0,nan,2.5,1.411764706,2.176470588235294,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,4,2,3,2,3,2,3,1,2,2,3,1,2,1,2,2,2
95,84,1_66,20,Male,Black or African American,2.0,nan,2.0,2.882352941,1.9411764705882353,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",1.0,1.0,7.0,3.0,6.0,1.0,5.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,6.0,5.0,1.0,4,2,3,1,3,2,3,1,1,1,3,1,1,1,2,2,2
101,311,2_54,33,Male,White or Caucasian,2.0,2.0,1.375,3.705882353,2.411764705882353,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",4.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,2,2,2,2,2,2,3,2,2,1,3,1,1,3,4,4,5
106,311,2_54,46,Female,White or Caucasian,3.0,2.0,3.0,2.0,3.1176470588235294,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",1.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,7.0,1.0,1.0,1.0,1.0,4.0,4,2,3,2,3,3,4,2,2,1,4,2,2,3,5,5,6
109,311,2_54,26,Female,White or Caucasian,5.0,5.0,1.125,6.588235294,1.6470588235294117,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",7.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,2,1,2,1,1,1,2,2,1,1,2,1,1,2,3,2,3
119,311,2_54,68,Male,Black or African American,5.0,5.0,3.0,4.0,2.5294117647058822,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2,2,3,2,2,2,3,2,3,1,3,1,2,4,4,3,4
163,311,2_54,51,Female,Black or African American,5.0,2.0,1.0,1.0,1.6470588235294117,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1,2,1,1,1,2,1,1,1,2,1,1,2,3,3,3
166,311,2_54,59,Female,Asian,5.0,6.0,2.0,3.117647059,2.5294117647058822,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",4.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,5.0,4.0,4.0,1.0,4.0,5.0,4.0,4.0,5.0,2,2,3,2,2,2,3,2,2,1,3,1,2,4,4,4,4
168,311,2_54,23,Female,Asian,5.0,2.0,3.75,1.705882353,2.6470588235294117,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,5.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,2,2,2,2,2,2,4,2,2,2,3,1,2,4,4,4,5
2,80,1_62,47,Female,Black or African American,5.0,2.0,1.875,5.411764706,3.588235294117647,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",5.0,5.0,6.0,5.0,6.0,5.0,6.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,4,2,4,3,3,3,5,2,3,1,6,2,2,3,6,6,6
21,80,1_62,57,Female,White or Caucasian,5.0,2.0,1.75,4.0,4.764705882352941,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5,3,5,4,5,4,6,4,5,2,7,3,4,5,6,7,6
46,80,1_62,23,Non-binary / third gender,White or Caucasian,3.0,2.0,1.5,1.294117647,4.882352941176471,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,3,5,4,6,5,6,4,5,2,7,4,3,4,6,7,6
54,80,1_62,28,Female,White or Caucasian,5.0,5.0,2.875,5.764705882,4.588235294117647,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",7.0,5.0,7.0,5.0,7.0,3.0,7.0,5.0,5.0,7.0,7.0,4.0,6.0,4.0,7.0,7.0,5.0,5,3,5,4,5,5,6,3,4,2,7,3,3,4,6,7,6
59,80,1_62,32,Male,White or Caucasian,4.0,1.0,2.125,5.176470588,3.4705882352941178,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",7.0,1.0,7.0,5.0,7.0,3.0,7.0,5.0,5.0,1.0,7.0,2.0,5.0,5.0,7.0,7.0,7.0,3,4,2,5,2,3,4,2,4,5,6,5,3,3,3,2,3
68,80,1_62,67,Female,White or Caucasian,3.0,2.0,1.625,4.705882353,4.352941176470588,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",3.0,4.0,2.0,4.0,4.0,4.0,6.0,5.0,7.0,6.0,7.0,4.0,5.0,5.0,5.0,3.0,6.0,5,2,5,3,4,3,6,5,4,2,7,2,2,4,6,7,7
78,80,1_62,52,Male,White or Caucasian,3.0,2.0,2.875,5.411764706,4.352941176470588,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",6.0,1.0,6.0,5.0,6.0,6.0,7.0,5.0,7.0,2.0,6.0,2.0,5.0,7.0,7.0,7.0,7.0,4,3,4,3,5,4,6,4,4,2,7,3,3,4,6,6,6
88,80,1_62,23,Male,Asian,3.0,1.0,2.75,5.058823529,4.823529411764706,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",6.0,1.0,7.0,5.0,6.0,6.0,7.0,6.0,6.0,1.0,6.0,1.0,5.0,6.0,6.0,5.0,6.0,5,4,5,4,5,5,6,3,5,2,7,4,4,4,6,7,6
97,300,2_44,33,Female,White or Caucasian,4.0,4.0,3.5,3.0,4.294117647058823,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",4.0,3.0,4.0,5.0,5.0,2.0,2.0,1.0,1.0,4.0,4.0,1.0,2.0,1.0,4.0,5.0,3.0,5,5,6,5,5,5,3,2,6,2,4,4,6,3,4,4,4
122,300,2_44,23,Female,Black or African American,6.0,1.0,3.5,3.705882353,4.294117647058823,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",1.0,4.0,5.0,2.0,5.0,2.0,5.0,2.0,6.0,5.0,6.0,1.0,3.0,4.0,3.0,4.0,5.0,6,5,5,5,6,5,3,2,6,2,4,4,6,2,4,4,4
130,300,2_44,48,Female,White or Caucasian,5.0,2.0,2.375,1.470588235,3.235294117647059,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,5,4,5,3,4,4,2,1,6,1,3,2,5,2,3,2,3
139,300,2_44,48,Male,White or Caucasian,4.0,3.0,1.5,2.176470588,2.176470588235294,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",4.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,2.0,7.0,4,2,3,2,3,2,2,1,4,1,2,1,3,1,2,2,2
163,300,2_44,51,Female,Black or African American,5.0,2.0,1.0,4.470588235,2.411764705882353,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",6.0,6.0,5.0,5.0,1.0,5.0,6.0,6.0,6.0,5.0,5.0,1.0,7.0,6.0,1.0,3.0,2.0,5,2,4,2,3,2,2,1,5,1,2,1,4,1,2,2,2
166,300,2_44,59,Female,Asian,5.0,6.0,2.0,3.352941176,3.5294117647058822,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",4.0,3.0,4.0,1.0,1.0,4.0,3.0,4.0,6.0,4.0,3.0,1.0,5.0,4.0,4.0,3.0,3.0,5,4,5,4,4,4,2,2,6,2,3,3,6,2,3,2,3
173,300,2_44,33,Non-binary / third gender,Other,3.0,2.0,1.5,1.0,2.235294117647059,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,2,3,2,3,2,1,1,5,1,2,1,4,1,2,2,2
189,300,2_44,42,Male,White or Caucasian,4.0,1.0,3.375,3.647058824,3.176470588235294,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",5.0,3.0,5.0,4.0,4.0,5.0,6.0,1.0,5.0,1.0,3.0,1.0,5.0,1.0,4.0,5.0,4.0,5,4,4,5,4,4,2,1,6,1,3,2,6,1,2,2,2
5,47,1_32,53,Female,White or Caucasian,3.0,4.0,1.75,5.058823529,2.4705882352941178,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",4.0,5.0,6.0,4.0,6.0,6.0,7.0,4.0,5.0,4.0,7.0,1.0,5.0,4.0,6.0,6.0,6.0,3,2,3,2,3,2,3,2,2,1,4,1,2,3,3,3,3
6,47,1_32,35,Female,White or Caucasian,6.0,6.0,1.75,5.0,3.1176470588235294,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",4.0,5.0,6.0,5.0,6.0,6.0,5.0,4.0,4.0,6.0,6.0,3.0,4.0,4.0,6.0,5.0,6.0,4,2,4,3,4,3,4,3,2,1,5,1,2,4,4,4,3
7,47,1_32,35,Female,White or Caucasian,2.0,nan,1.25,4.117647059,2.411764705882353,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",2.0,2.0,5.0,5.0,4.0,4.0,6.0,4.0,5.0,1.0,6.0,1.0,3.0,6.0,5.0,6.0,5.0,3,2,4,2,3,2,3,2,2,1,4,1,1,3,3,3,2
13,47,1_32,57,Female,White or Caucasian,2.0,1.0,3.375,6.235294118,3.8823529411764706,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",7.0,5.0,7.0,6.0,7.0,6.0,7.0,6.0,5.0,7.0,7.0,5.0,6.0,6.0,6.0,7.0,6.0,4,3,4,3,4,4,5,3,3,2,6,2,3,5,5,5,5
23,47,1_32,54,Male,White or Caucasian,3.0,3.0,2.75,1.823529412,3.2941176470588234,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,4.0,4,2,4,2,4,3,5,3,3,1,5,2,2,4,4,4,4
70,47,1_32,53,Male,White or Caucasian,3.0,3.0,2.875,5.823529412,3.0588235294117645,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",6.0,2.0,7.0,5.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,5.0,6.0,7.0,5.0,6.0,6.0,3,2,4,3,3,3,5,2,2,1,5,1,2,4,4,4,4
76,47,1_32,40,Male,Other,5.0,3.0,2.625,4.470588235,2.8823529411764706,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",6.0,1.0,5.0,5.0,5.0,4.0,5.0,5.0,3.0,6.0,5.0,1.0,1.0,6.0,6.0,6.0,6.0,3,2,3,2,3,3,4,3,2,1,5,1,2,4,4,4,3
