participant_id,video_id,survey_batch_id,age,gender,race,education,income,sen_seek,human_perceived_msv,predicted_msv,cot_reasoning,thought_summary,example_pairs,raw_response,human_emotional,human_arousing,human_involving,human_exciting,human_powerful_impact,human_stimulating,human_strong_visual,human_strong_soundeffect,human_dramatic,human_graphic,human_creative,human_goosebump,human_intense,human_strong_soundtrack,human_novel,human_unique,human_unusual,ai_emotional,ai_arousing,ai_involving,ai_exciting,ai_powerful_impact,ai_stimulating,ai_strong_visual,ai_strong_soundeffect,ai_dramatic,ai_graphic,ai_creative,ai_goosebump,ai_intense,ai_strong_soundtrack,ai_novel,ai_unique,ai_unusual
99,325,2_67,23,Female,Black or African American,3.0,4.0,1.0,4.941176471,,,,,N must be divisible by block_n,5.0,5.0,5.0,5.0,6.0,5.0,6.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,6.0,4.0,,,,,,,,,,,,,,,,,
101,311,2_54,66,Female,White or Caucasian,3.0,1.0,3.75,3.705882353,,,,,N must be divisible by block_n,4.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,
102,279,2_25,34,Male,"White or Caucasian,Black or African American",3.0,3.0,3.125,3.058823529,,,,,N must be divisible by block_n,3.0,4.0,5.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,5.0,4.0,,,,,,,,,,,,,,,,,
104,350,2_9,26,Female,"White or Caucasian,Black or African American",3.0,3.0,1.875,5.176470588,,,,,N must be divisible by block_n,6.0,1.0,4.0,6.0,7.0,7.0,2.0,7.0,7.0,4.0,6.0,1.0,6.0,7.0,6.0,7.0,4.0,,,,,,,,,,,,,,,,,
105,282,2_28,53,Female,White or Caucasian,5.0,3.0,1.875,2.764705882,,,,,N must be divisible by block_n,4.0,4.0,1.0,3.0,4.0,4.0,5.0,3.0,4.0,1.0,1.0,1.0,4.0,1.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,
105,285,2_30,53,Female,White or Caucasian,5.0,3.0,1.875,2.647058824,,,,,N must be divisible by block_n,3.0,3.0,4.0,3.0,3.0,3.0,4.0,1.0,3.0,1.0,3.0,1.0,3.0,5.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,
106,311,2_54,37,Female,White or Caucasian,3.0,1.0,4.0,2.0,,,,,N must be divisible by block_n,1.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,7.0,1.0,1.0,1.0,1.0,4.0,,,,,,,,,,,,,,,,,
107,269,2_16,37,Female,White or Caucasian,5.0,6.0,2.75,4.705882353,,,,,N must be divisible by block_n,3.0,5.0,6.0,5.0,5.0,4.0,5.0,5.0,4.0,6.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,
109,311,2_54,49,Male,White or Caucasian,6.0,1.0,4.125,6.588235294,,,,,N must be divisible by block_n,7.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,,,,,,,,,,,,,,,,,
110,325,2_67,63,Male,White or Caucasian,3.0,3.0,1.75,6.058823529,,,,,N must be divisible by block_n,7.0,6.0,7.0,6.0,7.0,6.0,7.0,6.0,4.0,4.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,,,,,,,,,,,,,,,,,
110,263,2_119,63,Male,White or Caucasian,3.0,3.0,1.75,4.647058824,,,,,N must be divisible by block_n,1.0,5.0,6.0,5.0,4.0,6.0,6.0,5.0,6.0,4.0,6.0,1.0,6.0,5.0,2.0,6.0,5.0,,,,,,,,,,,,,,,,,
111,257,2_113,21,Male,White or Caucasian,5.0,3.0,1.375,2.0,,,,,N must be divisible by block_n,2.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,7.0,,,,,,,,,,,,,,,,,
113,353,2_92,32,Male,White or Caucasian,4.0,2.0,4.25,4.0,,,,,N must be divisible by block_n,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,
114,322,2_64,63,Male,Black or African American,5.0,3.0,2.75,1.588235294,,,,,N must be divisible by block_n,1.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,,
115,269,2_16,66,Non-binary / third gender,White or Caucasian,5.0,4.0,2.125,3.823529412,,,,,N must be divisible by block_n,4.0,4.0,3.0,5.0,3.0,3.0,3.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,,,,,,,,,,,,,,,,,
116,282,2_28,60,Female,White or Caucasian,5.0,6.0,4.0,5.235294118,,,,,N must be divisible by block_n,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,4.0,6.0,5.0,5.0,4.0,6.0,7.0,6.0,,,,,,,,,,,,,,,,,
118,263,2_119,21,Male,White or Caucasian,3.0,2.0,3.0,3.647058824,,,,,N must be divisible by block_n,3.0,2.0,2.0,3.0,2.0,4.0,5.0,3.0,6.0,5.0,5.0,1.0,6.0,4.0,4.0,4.0,3.0,,,,,,,,,,,,,,,,,
119,311,2_54,22,Male,White or Caucasian,3.0,3.0,2.875,4.0,,,,,N must be divisible by block_n,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,
120,325,2_67,35,Female,White or Caucasian,2.0,3.0,2.375,5.235294118,,,,,N must be divisible by block_n,6.0,6.0,5.0,5.0,6.0,6.0,6.0,5.0,6.0,2.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,,,,,,,,,,,,,,,,,
122,300,2_44,21,Female,White or Caucasian,5.0,nan,3.125,3.705882353,,,,,N must be divisible by block_n,1.0,4.0,5.0,2.0,5.0,2.0,5.0,2.0,6.0,5.0,6.0,1.0,3.0,4.0,3.0,4.0,5.0,,,,,,,,,,,,,,,,,
125,340,2_80,59,Male,White or Caucasian,3.0,1.0,3.875,5.235294118,,,,,N must be divisible by block_n,6.0,5.0,5.0,4.0,6.0,5.0,6.0,7.0,6.0,3.0,4.0,4.0,5.0,7.0,5.0,5.0,6.0,,,,,,,,,,,,,,,,,
126,279,2_25,62,Female,Black or African American,5.0,1.0,3.25,4.058823529,,,,,N must be divisible by block_n,5.0,5.0,5.0,5.0,1.0,5.0,4.0,1.0,5.0,5.0,5.0,1.0,5.0,2.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,
127,257,2_113,32,Male,White or Caucasian,3.0,3.0,4.125,4.058823529,,,,,N must be divisible by block_n,4.0,2.0,4.0,3.0,5.0,4.0,5.0,4.0,3.0,5.0,5.0,1.0,4.0,4.0,5.0,5.0,6.0,,,,,,,,,,,,,,,,,
127,350,2_9,32,Male,White or Caucasian,3.0,3.0,4.125,3.647058824,,,,,N must be divisible by block_n,3.0,1.0,5.0,1.0,5.0,4.0,6.0,3.0,2.0,4.0,5.0,1.0,4.0,5.0,5.0,5.0,3.0,,,,,,,,,,,,,,,,,
127,279,2_25,32,Male,White or Caucasian,3.0,3.0,4.125,3.588235294,,,,,N must be divisible by block_n,4.0,3.0,3.0,3.0,3.0,2.0,6.0,2.0,3.0,5.0,5.0,1.0,3.0,3.0,5.0,7.0,3.0,,,,,,,,,,,,,,,,,
127,285,2_30,32,Male,White or Caucasian,3.0,3.0,4.125,4.823529412,,,,,N must be divisible by block_n,6.0,3.0,5.0,4.0,5.0,6.0,5.0,3.0,6.0,5.0,6.0,2.0,5.0,5.0,6.0,5.0,5.0,,,,,,,,,,,,,,,,,
129,257,2_113,23,Male,White or Caucasian,5.0,6.0,4.5,2.529411765,,,,,N must be divisible by block_n,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,5.0,6.0,,,,,,,,,,,,,,,,,
130,353,2_92,50,Male,Black or African American,3.0,3.0,1.875,1.882352941,,,,,N must be divisible by block_n,1.0,1.0,2.0,2.0,1.0,1.0,6.0,4.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
130,322,2_64,50,Male,Black or African American,3.0,3.0,1.875,1.058823529,,,,,N must be divisible by block_n,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
130,300,2_44,50,Male,Black or African American,3.0,3.0,1.875,1.470588235,,,,,N must be divisible by block_n,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
131,353,2_92,46,Female,Asian,5.0,3.0,3.125,4.176470588,,,,,N must be divisible by block_n,6.0,3.0,5.0,4.0,5.0,3.0,3.0,3.0,5.0,3.0,3.0,4.0,6.0,3.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,
132,282,2_28,26,Male,White or Caucasian,2.0,5.0,1.625,3.0,,,,,N must be divisible by block_n,5.0,1.0,4.0,3.0,5.0,2.0,5.0,1.0,4.0,2.0,1.0,1.0,5.0,1.0,4.0,3.0,4.0,,,,,,,,,,,,,,,,,
133,322,2_64,23,Female,Other,2.0,5.0,2.25,3.470588235,,,,,N must be divisible by block_n,3.0,4.0,2.0,2.0,3.0,4.0,2.0,5.0,4.0,4.0,5.0,3.0,5.0,3.0,3.0,2.0,5.0,,,,,,,,,,,,,,,,,
133,279,2_25,23,Female,Other,2.0,5.0,2.25,5.823529412,,,,,N must be divisible by block_n,4.0,6.0,5.0,7.0,7.0,6.0,6.0,5.0,7.0,5.0,6.0,6.0,6.0,5.0,6.0,7.0,5.0,,,,,,,,,,,,,,,,,
134,285,2_30,31,Female,"White or Caucasian,American Indian/Native American or Alaska Native",5.0,2.0,2.25,4.764705882,,,,,N must be divisible by block_n,5.0,4.0,5.0,4.0,5.0,4.0,6.0,4.0,6.0,6.0,6.0,1.0,5.0,5.0,5.0,6.0,4.0,,,,,,,,,,,,,,,,,
136,350,2_9,56,Male,White or Caucasian,5.0,6.0,2.0,5.705882353,,,,,N must be divisible by block_n,6.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,7.0,4.0,4.0,1.0,6.0,5.0,4.0,7.0,7.0,,,,,,,,,,,,,,,,,
136,269,2_16,56,Male,White or Caucasian,5.0,6.0,2.0,1.0,,,,,N must be divisible by block_n,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
136,257,2_113,56,Male,White or Caucasian,5.0,6.0,2.0,1.0,,,,,N must be divisible by block_n,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
137,340,2_80,20,Female,White or Caucasian,5.0,3.0,3.125,3.941176471,,,,,N must be divisible by block_n,3.0,4.0,3.0,1.0,5.0,7.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,2.0,3.0,3.0,5.0,,,,,,,,,,,,,,,,,
137,269,2_16,20,Female,White or Caucasian,5.0,3.0,3.125,2.764705882,,,,,N must be divisible by block_n,6.0,2.0,3.0,4.0,2.0,5.0,1.0,4.0,5.0,2.0,2.0,1.0,4.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
139,350,2_9,19,Female,White or Caucasian,2.0,6.0,2.5,4.647058824,,,,,N must be divisible by block_n,3.0,4.0,4.0,4.0,5.0,5.0,3.0,3.0,6.0,6.0,7.0,1.0,5.0,4.0,7.0,7.0,5.0,,,,,,,,,,,,,,,,,
139,257,2_113,19,Female,White or Caucasian,2.0,6.0,2.5,1.294117647,,,,,N must be divisible by block_n,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
139,300,2_44,19,Female,White or Caucasian,2.0,6.0,2.5,2.176470588,,,,,N must be divisible by block_n,4.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,2.0,7.0,,,,,,,,,,,,,,,,,
140,350,2_9,24,Female,Black or African American,6.0,1.0,1.75,5.941176471,,,,,N must be divisible by block_n,7.0,4.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,7.0,4.0,7.0,7.0,7.0,4.0,7.0,,,,,,,,,,,,,,,,,
140,325,2_67,24,Female,Black or African American,6.0,1.0,1.75,4.705882353,,,,,N must be divisible by block_n,6.0,4.0,6.0,5.0,5.0,2.0,7.0,2.0,6.0,1.0,6.0,3.0,3.0,7.0,6.0,6.0,5.0,,,,,,,,,,,,,,,,,
142,269,2_16,51,Male,Black or African American,3.0,4.0,1.75,2.411764706,,,,,N must be divisible by block_n,4.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,1.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,
142,340,2_80,51,Male,Black or African American,3.0,4.0,1.75,4.647058824,,,,,N must be divisible by block_n,6.0,1.0,6.0,4.0,6.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,6.0,6.0,4.0,5.0,4.0,,,,,,,,,,,,,,,,,
145,263,2_119,28,Female,White or Caucasian,2.0,4.0,2.75,3.058823529,,,,,N must be divisible by block_n,1.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,6.0,2.0,6.0,6.0,,,,,,,,,,,,,,,,,
147,279,2_25,35,Female,White or Caucasian,3.0,5.0,2.375,4.058823529,,,,,N must be divisible by block_n,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,
147,350,2_9,35,Female,White or Caucasian,3.0,5.0,2.375,4.0,,,,,N must be divisible by block_n,4.0,4.0,4.0,4.0,5.0,3.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,
147,269,2_16,35,Female,White or Caucasian,3.0,5.0,2.375,4.0,,,,,N must be divisible by block_n,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,
148,322,2_64,58,Female,American Indian/Native American or Alaska Native,2.0,2.0,1.5,1.0,,,,,N must be divisible by block_n,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
148,282,2_28,58,Female,American Indian/Native American or Alaska Native,2.0,2.0,1.5,2.470588235,,,,,N must be divisible by block_n,4.0,2.0,4.0,5.0,2.0,3.0,5.0,1.0,2.0,1.0,3.0,1.0,5.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
150,263,2_119,23,Female,White or Caucasian,5.0,3.0,3.75,4.470588235,,,,,N must be divisible by block_n,1.0,1.0,5.0,2.0,6.0,5.0,7.0,5.0,7.0,6.0,6.0,2.0,5.0,7.0,2.0,2.0,7.0,,,,,,,,,,,,,,,,,
155,325,2_67,22,Male,White or Caucasian,5.0,4.0,3.25,5.529411765,,,,,N must be divisible by block_n,6.0,5.0,6.0,5.0,6.0,7.0,6.0,5.0,6.0,5.0,6.0,5.0,5.0,5.0,6.0,6.0,4.0,,,,,,,,,,,,,,,,,
156,269,2_16,34,Male,Black or African American,nan,3.0,2.5,1.0,,,,,N must be divisible by block_n,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
156,340,2_80,34,Male,Black or African American,nan,3.0,2.5,1.411764706,,,,,N must be divisible by block_n,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
156,257,2_113,34,Male,Black or African American,nan,3.0,2.5,1.0,,,,,N must be divisible by block_n,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
157,282,2_28,39,Female,White or Caucasian,3.0,2.0,2.5,4.352941176,,,,,N must be divisible by block_n,5.0,5.0,5.0,4.0,5.0,4.0,4.0,3.0,5.0,7.0,4.0,3.0,6.0,1.0,5.0,3.0,5.0,,,,,,,,,,,,,,,,,
160,279,2_25,67,Female,White or Caucasian,3.0,3.0,3.125,2.294117647,,,,,N must be divisible by block_n,1.0,1.0,2.0,1.0,1.0,3.0,5.0,1.0,3.0,5.0,2.0,1.0,2.0,1.0,3.0,1.0,6.0,,,,,,,,,,,,,,,,,
160,353,2_92,67,Female,White or Caucasian,3.0,3.0,3.125,2.294117647,,,,,N must be divisible by block_n,5.0,7.0,3.0,1.0,4.0,2.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,
162,257,2_113,45,Female,White or Caucasian,3.0,6.0,2.75,1.705882353,,,,,N must be divisible by block_n,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,4.0,5.0,1.0,1.0,,,,,,,,,,,,,,,,,
162,269,2_16,45,Female,White or Caucasian,3.0,6.0,2.75,2.647058824,,,,,N must be divisible by block_n,5.0,1.0,1.0,3.0,4.0,3.0,1.0,4.0,5.0,1.0,1.0,1.0,2.0,4.0,4.0,1.0,4.0,,,,,,,,,,,,,,,,,
162,285,2_30,45,Female,White or Caucasian,3.0,6.0,2.75,2.823529412,,,,,N must be divisible by block_n,6.0,1.0,3.0,4.0,5.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,3.0,3.0,,,,,,,,,,,,,,,,,
163,300,2_44,34,Female,Black or African American,5.0,4.0,2.25,4.470588235,,,,,N must be divisible by block_n,6.0,6.0,5.0,5.0,1.0,5.0,6.0,6.0,6.0,5.0,5.0,1.0,7.0,6.0,1.0,3.0,2.0,,,,,,,,,,,,,,,,,
163,263,2_119,34,Female,Black or African American,5.0,4.0,2.25,2.470588235,,,,,N must be divisible by block_n,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,2.0,1.0,1.0,1.0,2.0,5.0,7.0,3.0,2.0,,,,,,,,,,,,,,,,,
163,311,2_54,34,Female,Black or African American,5.0,4.0,2.25,1.0,,,,,N must be divisible by block_n,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
164,353,2_92,30,Male,Asian,3.0,5.0,2.25,5.294117647,,,,,N must be divisible by block_n,7.0,4.0,7.0,6.0,7.0,6.0,4.0,3.0,7.0,3.0,5.0,5.0,6.0,4.0,5.0,7.0,4.0,,,,,,,,,,,,,,,,,
164,322,2_64,30,Male,Asian,3.0,5.0,2.25,4.941176471,,,,,N must be divisible by block_n,6.0,5.0,7.0,5.0,7.0,5.0,5.0,4.0,4.0,3.0,6.0,4.0,3.0,6.0,5.0,5.0,4.0,,,,,,,,,,,,,,,,,
166,300,2_44,28,Male,White or Caucasian,3.0,4.0,2.125,3.352941176,,,,,N must be divisible by block_n,4.0,3.0,4.0,1.0,1.0,4.0,3.0,4.0,6.0,4.0,3.0,1.0,5.0,4.0,4.0,3.0,3.0,,,,,,,,,,,,,,,,,
166,325,2_67,28,Male,White or Caucasian,3.0,4.0,2.125,3.294117647,,,,,N must be divisible by block_n,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,1.0,4.0,1.0,1.0,2.0,4.0,3.0,3.0,,,,,,,,,,,,,,,,,
166,282,2_28,28,Male,White or Caucasian,3.0,4.0,2.125,3.647058824,,,,,N must be divisible by block_n,2.0,4.0,3.0,4.0,4.0,4.0,6.0,4.0,4.0,4.0,4.0,1.0,2.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,
166,311,2_54,28,Male,White or Caucasian,3.0,4.0,2.125,3.117647059,,,,,N must be divisible by block_n,4.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,5.0,4.0,4.0,1.0,4.0,5.0,4.0,4.0,5.0,,,,,,,,,,,,,,,,,
167,322,2_64,45,Male,nan,3.0,2.0,2.625,1.176470588,,,,,N must be divisible by block_n,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
168,311,2_54,47,Male,White or Caucasian,5.0,2.0,3.25,1.705882353,,,,,N must be divisible by block_n,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,5.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
169,353,2_92,38,Female,Other,6.0,4.0,4.625,4.0,,,,,N must be divisible by block_n,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,
169,350,2_9,38,Female,Other,6.0,4.0,4.625,5.176470588,,,,,N must be divisible by block_n,5.0,4.0,5.0,6.0,5.0,6.0,7.0,6.0,7.0,4.0,4.0,5.0,5.0,7.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,
170,279,2_25,63,Male,White or Caucasian,2.0,3.0,3.125,3.941176471,,,,,N must be divisible by block_n,5.0,4.0,5.0,5.0,4.0,4.0,4.0,3.0,5.0,3.0,3.0,2.0,3.0,1.0,6.0,5.0,5.0,,,,,,,,,,,,,,,,,
170,257,2_113,63,Male,White or Caucasian,2.0,3.0,3.125,2.176470588,,,,,N must be divisible by block_n,2.0,3.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,5.0,1.0,6.0,,,,,,,,,,,,,,,,,
171,263,2_119,52,nan,White or Caucasian,3.0,3.0,1.875,2.411764706,,,,,N must be divisible by block_n,1.0,1.0,1.0,1.0,4.0,1.0,4.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,7.0,4.0,4.0,,,,,,,,,,,,,,,,,
173,300,2_44,34,Male,Black or African American,6.0,2.0,1.625,1.0,,,,,N must be divisible by block_n,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
174,340,2_80,39,Male,White or Caucasian,4.0,6.0,2.75,4.764705882,,,,,N must be divisible by block_n,6.0,1.0,5.0,3.0,7.0,5.0,6.0,5.0,6.0,1.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,,,,,,,,,,,,,,,,,
175,285,2_30,32,Male,White or Caucasian,5.0,1.0,1.25,3.529411765,,,,,N must be divisible by block_n,2.0,2.0,2.0,3.0,3.0,3.0,3.0,5.0,6.0,2.0,5.0,2.0,3.0,6.0,3.0,5.0,5.0,,,,,,,,,,,,,,,,,
175,353,2_92,32,Male,White or Caucasian,5.0,1.0,1.25,2.941176471,,,,,N must be divisible by block_n,3.0,1.0,5.0,3.0,4.0,1.0,3.0,3.0,2.0,2.0,3.0,1.0,1.0,3.0,5.0,6.0,4.0,,,,,,,,,,,,,,,,,
176,340,2_80,36,Female,White or Caucasian,2.0,3.0,3.75,5.411764706,,,,,N must be divisible by block_n,7.0,6.0,6.0,5.0,7.0,6.0,7.0,7.0,6.0,3.0,7.0,2.0,6.0,6.0,5.0,3.0,3.0,,,,,,,,,,,,,,,,,
176,263,2_119,36,Female,White or Caucasian,2.0,3.0,3.75,5.705882353,,,,,N must be divisible by block_n,5.0,5.0,6.0,6.0,5.0,6.0,7.0,7.0,5.0,6.0,7.0,1.0,6.0,7.0,6.0,7.0,5.0,,,,,,,,,,,,,,,,,
177,340,2_80,28,Female,White or Caucasian,5.0,3.0,3.25,6.647058824,,,,,N must be divisible by block_n,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,,,,,,,,,,,,,,,,,
186,325,2_67,22,Female,Black or African American,5.0,3.0,2.0,3.647058824,,,,,N must be divisible by block_n,3.0,4.0,5.0,4.0,5.0,5.0,6.0,3.0,3.0,4.0,3.0,3.0,2.0,4.0,4.0,1.0,3.0,,,,,,,,,,,,,,,,,
186,285,2_30,22,Female,Black or African American,5.0,3.0,2.0,4.058823529,,,,,N must be divisible by block_n,5.0,5.0,6.0,2.0,5.0,6.0,6.0,5.0,3.0,1.0,5.0,3.0,3.0,4.0,3.0,2.0,5.0,,,,,,,,,,,,,,,,,
187,353,2_92,31,Male,White or Caucasian,5.0,2.0,2.625,1.529411765,,,,,N must be divisible by block_n,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,
187,257,2_113,31,Male,White or Caucasian,5.0,2.0,2.625,1.0,,,,,N must be divisible by block_n,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
187,263,2_119,31,Male,White or Caucasian,5.0,2.0,2.625,3.058823529,,,,,N must be divisible by block_n,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,,,,,,,,,,,,,,,,,
188,340,2_80,39,Male,White or Caucasian,5.0,2.0,3.75,4.823529412,,,,,N must be divisible by block_n,6.0,3.0,5.0,4.0,6.0,3.0,7.0,1.0,7.0,3.0,6.0,3.0,5.0,6.0,5.0,6.0,6.0,,,,,,,,,,,,,,,,,
189,300,2_44,20,Non-binary / third gender,White or Caucasian,6.0,4.0,1.0,3.647058824,,,,,N must be divisible by block_n,5.0,3.0,5.0,4.0,4.0,5.0,6.0,1.0,5.0,1.0,3.0,1.0,5.0,1.0,4.0,5.0,4.0,,,,,,,,,,,,,,,,,
190,340,2_80,51,Female,Asian,5.0,2.0,3.5,3.588235294,,,,,N must be divisible by block_n,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,,,,,,,,,,,,,,,,,
190,263,2_119,51,Female,Asian,5.0,2.0,3.5,3.588235294,,,,,N must be divisible by block_n,2.0,2.0,2.0,6.0,2.0,1.0,2.0,3.0,6.0,5.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,
192,269,2_16,45,Male,White or Caucasian,5.0,3.0,3.125,4.117647059,,,,,N must be divisible by block_n,4.0,4.0,3.0,4.0,4.0,5.0,5.0,4.0,6.0,2.0,3.0,1.0,5.0,4.0,5.0,5.0,6.0,,,,,,,,,,,,,,,,,
193,285,2_30,28,Female,White or Caucasian,4.0,3.0,1.75,4.882352941,,,,,N must be divisible by block_n,5.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,3.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0,,,,,,,,,,,,,,,,,
