participant_id,video_id,survey_batch_id,age,gender,race,education,income,sen_seek,human_perceived_msv,predicted_msv,cot_reasoning,human_emotional,human_arousing,human_involving,human_exciting,human_powerful_impact,human_stimulating,human_strong_visual,human_strong_soundeffect,human_dramatic,human_graphic,human_creative,human_goosebump,human_intense,human_strong_soundtrack,human_novel,human_unique,human_unusual,ai_emotional,ai_arousing,ai_involving,ai_exciting,ai_powerful_impact,ai_stimulating,ai_strong_visual,ai_strong_soundeffect,ai_dramatic,ai_graphic,ai_creative,ai_goosebump,ai_intense,ai_strong_soundtrack,ai_novel,ai_unique,ai_unusual
145,263,2_119,37,Female,White or Caucasian,3.0,2.0,3.125,3.058823529,2.7058823529411766,"1. The video features a woman in workout gear after a run in hot and humid conditions, wringing out a significant amount of sweat from her clothing and accessories. It uses a split-screen effect and text overlays to engage viewers by asking about their own experiences with sweating during outdoor workouts.
2. As a 37-year-old woman with a moderate sensation-seeking score, I would find this content relatable and authentic. It captures a common, unglamorous reality of fitness that many people experience. While it isn't high-adrenaline, the visceral imagery of the sweat being wrung out provides a ""real"" factor that makes it slightly more engaging than a standard fitness selfie.
3. I am mapping the ""involving"" and ""graphic"" items to slightly higher scores (4) because of the direct call to action in the text and the vivid, visceral nature of the sweat. Novelty items are rated as moderate (3) because while the topic is common, the specific focus on the volume of sweat is a distinct hook. Emotional and dramatic items are rated low (1-2) because the video is a standard lifestyle clip without a narrative arc or intense emotional stakes.",1.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,6.0,2.0,6.0,6.0,2,2,4,3,2,3,3,2,2,4,3,1,2,4,3,3,3
150,263,2_119,31,Female,White or Caucasian,5.0,3.0,2.0,4.470588235,1.7647058823529411,"1. The video features a woman wringing out sweat from her workout clothes after running in hot and humid weather. It is a montage of several clips with upbeat music and text overlays that emphasize the heat and the physical result of the exercise.
2. As a 31-year-old female with a low sensation-seeking score (2.00), I would likely find this video somewhat relatable but largely uninteresting. The act of wringing out sweat is a bit visceral, which might be slightly off-putting or ""graphic"" in a minor way, but it lacks any real emotional depth, excitement, or novelty.
3. The ratings reflect the mundane nature of the content. The novelty is low because this is a common sight in fitness-related social media. The emotional arousal and dramatic impact are also low because the video is not designed to be intense, powerful, or particularly creative; it is a simple, everyday observation.",1.0,1.0,5.0,2.0,6.0,5.0,7.0,5.0,7.0,6.0,6.0,2.0,5.0,7.0,2.0,2.0,7.0,1,1,2,2,1,2,2,2,1,3,2,1,1,3,2,2,2
163,263,2_119,51,Female,Black or African American,5.0,2.0,1.0,2.470588235,1.0,"1. The video features a woman wringing out sweat from her workout gear after a run in humid weather, using repetitive clips, text overlays, and an upbeat, rhythmic pop soundtrack.
2. As a 51-year-old with a sensation-seeking score of 1.00, the respondent has a very low threshold for stimulation and likely finds this type of ""trendy"" social media content uninteresting, unoriginal, and lacking in substance.
3. The respondent would likely view the video as entirely ordinary and undramatic, leading to the lowest possible ratings on all scales related to novelty, emotional arousal, and dramatic impact.",1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,2.0,1.0,1.0,1.0,2.0,5.0,7.0,3.0,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
171,263,2_119,36,Female,White or Caucasian,4.0,2.0,1.5,2.411764706,1.1764705882352942,"1. The video features a woman wringing out sweat from her athletic clothing and a towel after an outdoor workout, emphasizing the effects of heat and humidity. It uses a fast-paced editing style common on social media, accompanied by an upbeat, rhythmic soundtrack and text overlays.
2. A respondent with a very low sensation-seeking score (1.50) typically prefers low-intensity, predictable, and conventional content. This individual would likely find the focus on wringing out sweat to be unappealing or mundane rather than exciting or impactful. The overall presentation would feel like typical social media filler that lacks depth or genuine emotional resonance.
3. The ratings are consistently low because the video fails to provide the novelty, drama, or emotional arousal that would register as ""sensational"" to this respondent. Minimal points are awarded to ""strong visual"" and ""graphic"" due to the explicit focus on the sweat, and to ""strong soundtrack"" because the music is a prominent feature of the clip, even if it isn't particularly moving.",1.0,1.0,1.0,1.0,4.0,1.0,4.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,7.0,4.0,4.0,1,1,1,1,1,1,2,1,1,2,1,1,1,2,1,1,1
176,263,2_119,43,Female,White or Caucasian,3.0,2.0,2.5,5.705882353,2.235294117647059,"1. The video depicts a common experience for runners and fitness enthusiasts: sweating profusely during a workout in hot and humid conditions. It uses a series of clips showing the person squeezing sweat out of a cloth or headband, accompanied by relatable text overlays and upbeat music.
2. As a 43-year-old woman with a moderate-to-low sensation-seeking score (2.5), I would likely find this video relatable if I exercise, but not particularly exciting or impactful. It's a standard piece of social media content that is informative or relatable rather than sensational. The act of squeezing sweat is a bit ""graphic"" in a literal sense, but it's a very common sight in fitness circles.
3. I map this reaction to the scales by giving low scores for novelty and dramatic impact, as this type of content is very common. Emotional arousal scores are also low because the video doesn't evoke strong feelings, though it is slightly involving due to its relatability. Visuals and soundtrack get slightly higher but still low scores for being clear and present.",5.0,5.0,6.0,6.0,5.0,6.0,7.0,7.0,5.0,6.0,7.0,1.0,6.0,7.0,6.0,7.0,5.0,2,2,3,2,2,2,3,2,2,3,3,1,2,3,2,2,2
187,263,2_119,55,Female,White or Caucasian,6.0,2.0,2.25,3.058823529,1.9411764705882353,"1. The video depicts a common experience for runners in hot weather—sweating profusely and wringing out clothes. It uses a standard Instagram Reel format with upbeat music and text overlays to engage the audience.
2. As a 55-year-old with a graduate degree and a lower sensation-seeking score (2.25), I would likely find this content somewhat mundane and repetitive. While relatable if one exercises, the focus on wringing out sweat isn't particularly ""exciting"" or ""novel,"" and the fast-paced editing doesn't compensate for the lack of substantive content.
3. My ratings reflect a low level of arousal and novelty. I've assigned low scores to items like ""powerful impact"" and ""goosebump"" because the video lacks emotional depth or dramatic tension. The ""graphic"" rating is slightly higher than others only because of the literal focus on bodily fluids (sweat), which is the main visual hook, though it is not intense.",3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,2,1,2,2,1,2,3,2,1,3,2,1,2,3,2,2,2
190,263,2_119,31,Male,"Other,Prefer not to say",4.0,1.0,3.5,3.588235294,3.235294117647059,"1. The video features a female runner demonstrating the extreme sweat resulting from running in hot and humid conditions. The primary visual hook is her wringing out her sweat-soaked clothes and headband, creating a visible puddle on the ground. The video uses upbeat music and text overlays to engage the audience and encourage them to share their own experiences.
2. As a 31-year-old male with a moderate-high sensation-seeking score (3.50), I would find the video mildly interesting and visually stimulating. The ""gross-out"" factor of wringing out the sweat provides a visceral, graphic quality that catches the eye, though the content itself is a fairly common trope in fitness social media. The upbeat soundtrack adds to the energy, making it a quick, engaging watch, even if it lacks deep emotional or dramatic weight.
3. The ratings reflect a moderate level of sensation. The ""strong visuals"" and ""graphic"" ratings are higher due to the focus on the sweat wringing. The ""strong soundtrack"" rating is high because the music is central to the reel's energy. Novelty and drama ratings are lower because this is a standard social media trend rather than a unique or high-stakes narrative.",2.0,2.0,2.0,6.0,2.0,1.0,2.0,3.0,6.0,5.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,2,3,4,4,3,4,5,2,2,4,3,1,3,5,3,3,4
107,269,2_16,39,Female,Black or African American,5.0,6.0,2.625,4.705882353,2.411764705882353,"1. The video features Armon Wiggins delivering a motivational message about self-worth and resilience. The visual is a standard podcast/talk show studio setup with a purple background and a microphone. There is no background music or special sound effects; the focus is entirely on the spoken word.
2. As a 39-year-old professional with a moderate-to-low sensation-seeking score, I would find the message relatable and positive, especially within the context of Black media like The Shade Room. However, I would not find the video itself to be ""sensational"" in terms of production. It is a calm, direct piece of content that relies on the weight of the words rather than visual or auditory thrills.
3. Because the video lacks high-energy visuals, soundtracks, or graphic elements, the ratings for sensory stimulation (exciting, arousing, strong visuals/sound) will be low. The ""powerful impact"" and ""involving"" scores will be moderate because the message is meaningful, but the ""novelty"" and ""unusual"" scores will be low as this format is very common on social media.",3.0,5.0,6.0,5.0,5.0,4.0,5.0,5.0,4.0,6.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,4,2,4,2,4,3,2,1,3,1,3,2,3,1,2,2,2
115,269,2_16,26,Female,White or Caucasian,2.0,nan,2.125,3.823529412,1.588235294117647,"1. The video is a standard motivational clip featuring a man speaking directly to the camera in a studio setting. It lacks high-energy action, complex visuals, or a musical soundtrack.
2. As a 26-year-old with a low sensation-seeking score (2.12), I am likely to find this content relatable or mildly interesting for its message, but I won't perceive it as ""sensational."" I don't require high levels of stimulation, so the calm, straightforward delivery is acceptable but not exciting or intense.
3. The ratings reflect the low sensory and dramatic input of the video. Since there are no sound effects, no soundtrack, and the visuals are a static studio shot, those categories receive the lowest scores. The novelty is also low because this type of ""inspirational"" content is very common on social media.",4.0,4.0,3.0,5.0,3.0,3.0,3.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,2,2
136,269,2_16,40,Female,White or Caucasian,5.0,5.0,2.875,1.0,2.2941176470588234,"1. The video is a short motivational clip featuring Armon Wiggins speaking about personal resilience and self-worth. The visual is a static studio shot with a purple background and text overlays. The audio consists of his speech over a rhythmic background beat.
2. As a 40-year-old female professional with a moderate sensation-seeking score (2.88), I would likely find the message positive and perhaps a bit encouraging, but the format is very standard for social media. It lacks the high-production value or unique creative elements that would make it stand out as ""sensational.""
3. The ratings reflect a moderate response to the emotional message but lower scores for novelty, intensity, and visual impact. Since the format is a common ""talking head"" style, the novelty scores are low. The lack of action or high-stakes drama results in low scores for intensity and graphic nature.",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,2,3,2,3,3,2,2,2,1,3,2,2,3,2,2,2
137,269,2_16,55,Male,White or Caucasian,5.0,1.0,1.375,2.764705882,1.3529411764705883,"1. The video features a man providing motivational commentary in a studio setting. The content is a standard ""talking head"" format common in social media clips and podcasts, focusing on themes of self-reliance and resilience.
2. As a 55-year-old male with a very low sensation-seeking score (1.38), I find this content to be quite mundane and unstimulating. The static visual of a person sitting at a desk and the lack of any cinematic elements or background music make it feel very ordinary and low-energy.
3. Given my preference for low-intensity experiences, I perceive the video as having minimal impact across all categories. The lack of visual or auditory flair results in the lowest possible ratings for ""strong visuals,"" ""soundtrack,"" and ""sound effects."" The message, while intended to be inspirational, does not evoke a strong emotional or dramatic response for me, leading to ratings of 1 or 2 for those items.",6.0,2.0,3.0,4.0,2.0,5.0,1.0,4.0,5.0,2.0,2.0,1.0,4.0,2.0,1.0,2.0,1.0,2,1,2,1,2,1,1,1,2,1,2,1,2,1,1,1,1
