participant_id,video_id,survey_batch_id,age,gender,race,education,income,sen_seek,human_perceived_msv,predicted_msv,cot_reasoning,example_pairs,raw_response,human_emotional,human_arousing,human_involving,human_exciting,human_powerful_impact,human_stimulating,human_strong_visual,human_strong_soundeffect,human_dramatic,human_graphic,human_creative,human_goosebump,human_intense,human_strong_soundtrack,human_novel,human_unique,human_unusual,ai_emotional,ai_arousing,ai_involving,ai_exciting,ai_powerful_impact,ai_stimulating,ai_strong_visual,ai_strong_soundeffect,ai_dramatic,ai_graphic,ai_creative,ai_goosebump,ai_intense,ai_strong_soundtrack,ai_novel,ai_unique,ai_unusual
37,111,1_90,39,Female,White or Caucasian,5.0,2.0,3.125,3.0,4.0,,,"```json
{
  ""novel"": 4,
  ""unique"": 4,
  ""unusual"": 4,
  ""emotional"": 4,
  ""exciting"": 4,
  ""strong_visual"": 4,
  ""arousing"": 4,
  ""involving"": 4,
  ""stimulating"": 4,
  ""powerful_impact"": 4,
  ""strong_soundeffect"": 4,
  ""strong_soundtrack"": 4,
  ""dramatic"": 4,
  ""intense"": 4,
  ""goosebump"": 4,
  ""creative"": 4,
  ""graphic"": 4
}
```",2.0,3.0,3.0,2.0,3.0,3.0,5.0,1.0,5.0,2.0,4.0,1.0,3.0,6.0,3.0,3.0,2.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
39,72,1_55,28,Female,White or Caucasian,6.0,4.0,2.375,1.823529412,2.5294117647058822,,,"```json
{
  ""novel"": 4,
  ""unique"": 4,
  ""unusual"": 4,
  ""emotional"": 3,
  ""exciting"": 3,
  ""strong_visual"": 3,
  ""arousing"": 2,
  ""involving"": 2,
  ""stimulating"": 2,
  ""powerful_impact"": 2,
  ""strong_soundeffect"": 2,
  ""strong_soundtrack"": 2,
  ""dramatic"": 2,
  ""intense"": 2,
  ""goosebump"": 2,
  ""creative"": 2,
  ""graphic"": 2
}
```",1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,4.0,1.0,1.0,4.0,2.0,3.0,1.0,3,2,2,3,2,2,3,2,2,2,2,2,2,2,4,4,4
40,97,1_78,57,Female,White or Caucasian,5.0,3.0,3.625,4.470588235,4.0,,,"{""novel"": 4, ""unique"": 4, ""unusual"": 4, ""emotional"": 4, ""exciting"": 4, ""strong_visual"": 4, ""arousing"": 4, ""involving"": 4, ""stimulating"": 4, ""powerful_impact"": 4, ""strong_soundeffect"": 4, ""dramatic"": 4, ""intense"": 4, ""strong_soundtrack"": 4, ""creative"": 4, ""goosebump"": 4, ""graphic"": 4}",5.0,4.0,5.0,4.0,6.0,5.0,4.0,5.0,5.0,2.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
46,80,1_62,23,Non-binary / third gender,White or Caucasian,3.0,2.0,1.5,1.294117647,4.588235294117647,,,"```json
{
  ""novel"": 6,
  ""unique"": 6,
  ""emotional"": 5,
  ""strong_visual"": 5,
  ""exciting"": 4,
  ""arousing"": 3,
  ""powerful_impact"": 5,
  ""stimulating"": 4,
  ""involving"": 5,
  ""strong_soundeffect"": 4,
  ""strong_soundtrack"": 4,
  ""dramatic"": 5,
  ""intense"": 4,
  ""goosebump"": 4,
  ""creative"": 6,
  ""graphic"": 2,
  ""unusual"": 6
}
```",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,3,5,4,5,4,5,4,5,2,6,4,4,4,6,6,6
48,72,1_55,23,Female,White or Caucasian,5.0,6.0,3.125,1.0,2.4705882352941178,,,"```json
{
  ""novel"": 4,
  ""unique"": 4,
  ""unusual"": 4,
  ""emotional"": 3,
  ""exciting"": 3,
  ""strong_visual"": 3,
  ""arousing"": 2,
  ""involving"": 2,
  ""stimulating"": 2,
  ""powerful_impact"": 2,
  ""strong_soundeffect"": 2,
  ""strong_soundtrack"": 2,
  ""dramatic"": 2,
  ""intense"": 2,
  ""goosebump"": 2,
  ""creative"": 2,
  ""graphic"": 1
}
```",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,2,2,3,2,2,3,2,2,1,2,2,2,2,4,4,4
48,97,1_78,23,Female,White or Caucasian,5.0,6.0,3.125,1.647058824,4.0,,,"{""novel"": 4, ""unique"": 4, ""emotional"": 4, ""strong_visual"": 4, ""exciting"": 4, ""arousing"": 4, ""involving"": 4, ""stimulating"": 4, ""strong_soundeffect"": 4, ""strong_soundtrack"": 4, ""dramatic"": 4, ""intense"": 4, ""goosebump"": 4, ""graphic"": 4, ""creative"": 4, ""unusual"": 4, ""powerful_impact"": 4}",2.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,5.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
48,111,1_90,23,Female,White or Caucasian,5.0,6.0,3.125,1.470588235,4.0,,,"```json
{
  ""novel"": 4,
  ""unique"": 4,
  ""unusual"": 4,
  ""emotional"": 4,
  ""exciting"": 4,
  ""strong_visual"": 4,
  ""arousing"": 4,
  ""involving"": 4,
  ""stimulating"": 4,
  ""powerful_impact"": 4,
  ""creative"": 4,
  ""graphic"": 4,
  ""goosebump"": 4,
  ""intense"": 4,
  ""strong_soundtrack"": 4,
  ""strong_soundeffect"": 4,
  ""dramatic"": 4,
  ""novel"": 4
}
```",2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
49,84,1_66,28,Female,White or Caucasian,3.0,2.0,1.625,3.0,,,,Video must has audio track when use_audio_in_video=True,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,1.0,6.0,6.0,6.0,,,,,,,,,,,,,,,,,
50,97,1_78,22,Male,Asian,3.0,4.0,2.5,5.764705882,4.0,,,"{""novel"": 4, ""unique"": 4, ""emotional"": 4, ""strong_visual"": 4, ""exciting"": 4, ""arousing"": 4, ""involving"": 4, ""stimulating"": 4, ""strong_soundeffect"": 4, ""strong_soundtrack"": 4, ""dramatic"": 4, ""intense"": 4, ""goosebump"": 4, ""creative"": 4, ""graphic"": 4, ""unusual"": 4, ""powerful_impact"": 4}",7.0,1.0,7.0,7.0,7.0,7.0,7.0,4.0,7.0,4.0,7.0,7.0,7.0,1.0,7.0,7.0,4.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
51,72,1_55,29,Female,White or Caucasian,6.0,3.0,1.875,2.411764706,2.7058823529411766,,,"```json
{
  ""novel"": 4,
  ""unique"": 4,
  ""unusual"": 4,
  ""emotional"": 3,
  ""exciting"": 3,
  ""strong_visual"": 3,
  ""arousing"": 2,
  ""involving"": 2,
  ""stimulating"": 2,
  ""powerful_impact"": 2,
  ""creative"": 3,
  ""graphic"": 2,
  ""goosebump"": 2,
  ""intense"": 2,
  ""dramatic"": 2,
  ""strong_soundtrack"": 3,
  ""strong_soundeffect"": 3
}
```",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,3,2,2,3,2,2,3,3,2,2,3,2,2,3,4,4,4
52,75,1_58,33,Female,White or Caucasian,6.0,4.0,2.75,3.941176471,3.9411764705882355,,,"```json
{
  ""novel"": 5,
  ""unique"": 5,
  ""emotional"": 4,
  ""exciting"": 4,
  ""strong_visual"": 5,
  ""arousing"": 3,
  ""involving"": 4,
  ""stimulating"": 4,
  ""powerful_impact"": 4,
  ""strong_soundeffect"": 4,
  ""dramatic"": 4,
  ""intense"": 4,
  ""strong_soundtrack"": 4,
  ""goosebump"": 3,
  ""creative"": 4,
  ""graphic"": 2,
  ""unusual"": 4
}
```",4.0,4.0,5.0,4.0,4.0,5.0,3.0,4.0,5.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4,3,4,4,4,4,5,4,4,2,4,3,4,4,5,5,4
53,72,1_55,43,Female,White or Caucasian,3.0,6.0,1.875,2.705882353,2.411764705882353,,,"```json
{
  ""novel"": 4,
  ""unique"": 4,
  ""unusual"": 4,
  ""emotional"": 3,
  ""exciting"": 3,
  ""strong_visual"": 3,
  ""arousing"": 2,
  ""involving"": 2,
  ""stimulating"": 2,
  ""powerful_impact"": 2,
  ""goosebump"": 1,
  ""intense"": 1,
  ""dramatic"": 1,
  ""graphic"": 1,
  ""creative"": 2,
  ""strong_soundtrack"": 3,
  ""strong_soundeffect"": 3
}
```",1.0,1.0,4.0,1.0,2.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0,1.0,7.0,1.0,1.0,2.0,3,2,2,3,2,2,3,3,1,1,2,1,1,3,4,4,4
54,40,1_26,28,Female,White or Caucasian,5.0,5.0,2.875,2.411764706,2.8823529411764706,,,"```json
{
  ""novel"": 5,
  ""unique"": 5,
  ""unusual"": 4,
  ""emotional"": 3,
  ""exciting"": 3,
  ""strong_visual"": 4,
  ""arousing"": 2,
  ""involving"": 3,
  ""stimulating"": 3,
  ""powerful_impact"": 2,
  ""creative"": 4,
  ""graphic"": 2,
  ""goosebump"": 1,
  ""intense"": 2,
  ""strong_soundtrack"": 2,
  ""strong_soundeffect"": 2,
  ""dramatic"": 2,
  ""novel"": 5,
  ""unique"": 5,
  ""unusual"": 4,
  ""emotional"": 3,
  ""exciting"": 3,
  ""strong_visual"": 4,
  ""arousing"": 2,
  ""involving"": 3,
  ""stimulating"": 3,
  ""powerful_impact"": 2,
  ""creative"": 4,
  ""graphic"": 2,
  ""goosebump"": 1,
  ""intense"": 2,
  ""strong_soundtrack"": 2,
  ""strong_soundeffect"": 2,
  ""dramatic"": 2
}
```",1.0,3.0,5.0,2.0,1.0,3.0,5.0,3.0,1.0,3.0,5.0,1.0,2.0,1.0,1.0,1.0,3.0,3,2,3,3,2,3,4,2,2,2,4,1,2,2,5,5,4
54,80,1_62,28,Female,White or Caucasian,5.0,5.0,2.875,5.764705882,4.764705882352941,,,"{""novel"": 6, ""unique"": 6, ""powerful_impact"": 5, ""goosebump"": 4, ""novel"": 6, ""emotional"": 5, ""exciting"": 5, ""strong_visual"": 5, ""creative"": 6, ""graphic"": 2, ""arousing"": 4, ""unusual"": 6, ""involving"": 5, ""intense"": 4, ""strong_soundtrack"": 5, ""dramatic"": 5, ""stimulating"": 5, ""strong_soundeffect"": 3}",7.0,5.0,7.0,5.0,7.0,3.0,7.0,5.0,5.0,7.0,7.0,4.0,6.0,4.0,7.0,7.0,5.0,5,4,5,5,5,5,5,3,5,2,6,4,4,5,6,6,6
54,111,1_90,28,Female,White or Caucasian,5.0,5.0,2.875,3.764705882,4.0,,,"{""novel"": 4, ""unique"": 4, ""emotional"": 4, ""exciting"": 4, ""strong_visual"": 4, ""arousing"": 4, ""involving"": 4, ""powerful_impact"": 4, ""stimulating"": 4, ""strong_soundeffect"": 4, ""dramatic"": 4, ""intense"": 4, ""strong_soundtrack"": 4, ""goosebump"": 4, ""creative"": 4, ""graphic"": 4, ""unusual"": 4}",4.0,4.0,2.0,5.0,1.0,4.0,4.0,3.0,5.0,4.0,6.0,5.0,4.0,5.0,2.0,2.0,4.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
55,120,1_99,26,Non-binary / third gender,"White or Caucasian,American Indian/Native American or Alaska Native",4.0,1.0,3.0,4.823529412,3.9411764705882355,,,"```json
{
  ""novel"": 5,
  ""unique"": 6,
  ""unusual"": 5,
  ""emotional"": 4,
  ""exciting"": 5,
  ""strong_visual"": 4,
  ""arousing"": 3,
  ""involving"": 4,
  ""stimulating"": 4,
  ""powerful_impact"": 4,
  ""strong_soundeffect"": 4,
  ""strong_soundtrack"": 4,
  ""dramatic"": 4,
  ""intense"": 3,
  ""goosebump"": 2,
  ""creative"": 4,
  ""graphic"": 2
}
```",5.0,5.0,5.0,5.0,5.0,6.0,7.0,4.0,6.0,1.0,5.0,1.0,6.0,6.0,5.0,5.0,5.0,4,3,4,5,4,4,4,4,4,2,4,2,3,4,5,6,5
56,89,1_70,42,Male,Black or African American,5.0,3.0,3.25,4.058823529,4.882352941176471,,,"```json
{
  ""novel"": 6,
  ""unique"": 6,
  ""unusual"": 6,
  ""emotional"": 5,
  ""arousing"": 4,
  ""stimulating"": 5,
  ""involving"": 5,
  ""exciting"": 4,
  ""powerful_impact"": 5,
  ""strong_visual"": 5,
  ""strong_soundeffect"": 5,
  ""strong_soundtrack"": 4,
  ""dramatic"": 5,
  ""intense"": 5,
  ""goosebump"": 4,
  ""creative"": 4,
  ""graphic"": 5
}
```",6.0,3.0,6.0,2.0,2.0,6.0,3.0,5.0,4.0,3.0,4.0,2.0,6.0,6.0,3.0,4.0,4.0,5,4,5,4,5,5,5,5,5,5,4,4,5,4,6,6,6
57,120,1_99,43,Male,White or Caucasian,2.0,1.0,2.125,1.0,4.0,,,"```json
{
  ""novel"": 4,
  ""unique"": 4,
  ""unusual"": 4,
  ""emotional"": 4,
  ""exciting"": 4,
  ""strong_visual"": 4,
  ""arousing"": 4,
  ""involving"": 4,
  ""stimulating"": 4,
  ""strong_soundeffect"": 4,
  ""strong_soundtrack"": 4,
  ""dramatic"": 4,
  ""intense"": 4,
  ""goosebump"": 4,
  ""creative"": 4,
  ""graphic"": 4,
  ""powerful_impact"": 4
}
```",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
58,72,1_55,55,Male,White or Caucasian,3.0,6.0,3.875,1.0,2.8823529411764706,,,"```json
{
  ""novel"": 4,
  ""unique"": 4,
  ""unusual"": 4,
  ""emotional"": 3,
  ""exciting"": 3,
  ""arousing"": 2,
  ""stimulating"": 3,
  ""strong_visual"": 3,
  ""strong_soundeffect"": 3,
  ""strong_soundtrack"": 3,
  ""involving"": 3,
  ""powerful_impact"": 3,
  ""creative"": 3,
  ""graphic"": 2,
  ""goosebump"": 2,
  ""intense"": 2,
  ""dramatic"": 2
}
```",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,2,3,3,3,3,3,3,2,2,3,2,2,3,4,4,4
58,97,1_78,55,Male,White or Caucasian,3.0,6.0,3.875,2.176470588,4.0,,,"{""novel"": 4, ""unique"": 4, ""unusual"": 4, ""emotional"": 4, ""exciting"": 4, ""strong_visual"": 4, ""arousing"": 4, ""involving"": 4, ""stimulating"": 4, ""strong_soundeffect"": 4, ""dramatic"": 4, ""intense"": 4, ""strong_soundtrack"": 4, ""creative"": 4, ""goosebump"": 4, ""graphic"": 4, ""powerful_impact"": 4}",3.0,2.0,2.0,2.0,3.0,4.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
59,80,1_62,32,Male,White or Caucasian,4.0,1.0,2.125,5.176470588,4.588235294117647,,,"```json
{
  ""novel"": 6,
  ""unique"": 6,
  ""emotional"": 5,
  ""exciting"": 4,
  ""strong_visual"": 5,
  ""powerful_impact"": 5,
  ""arousing"": 3,
  ""involving"": 4,
  ""stimulating"": 4,
  ""strong_soundeffect"": 4,
  ""dramatic"": 5,
  ""intense"": 4,
  ""strong_soundtrack"": 4,
  ""creative"": 6,
  ""graphic"": 3,
  ""goosebump"": 4,
  ""unusual"": 6
}
```",7.0,1.0,7.0,5.0,7.0,3.0,7.0,5.0,5.0,1.0,7.0,2.0,5.0,5.0,7.0,7.0,7.0,5,3,4,4,5,4,5,4,5,3,6,4,4,4,6,6,6
61,75,1_58,58,Male,White or Caucasian,5.0,1.0,1.5,4.0,4.0,,,"{""novel"": 4, ""unique"": 4, ""unusual"": 4, ""emotional"": 4, ""exciting"": 4, ""strong_visual"": 4, ""arousing"": 4, ""involving"": 4, ""stimulating"": 4, ""powerful_impact"": 4, ""goosebump"": 4, ""intense"": 4, ""dramatic"": 4, ""strong_soundtrack"": 4, ""strong_soundeffect"": 4, ""creative"": 4, ""graphic"": 4}",7.0,2.0,6.0,5.0,6.0,4.0,5.0,1.0,7.0,2.0,4.0,1.0,6.0,1.0,4.0,5.0,2.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
63,40,1_26,47,Male,White or Caucasian,3.0,2.0,2.75,3.117647059,2.9411764705882355,,,"```json
{
  ""novel"": 4,
  ""unique"": 4,
  ""unusual"": 4,
  ""emotional"": 3,
  ""exciting"": 3,
  ""strong_visual"": 4,
  ""arousing"": 2,
  ""involving"": 3,
  ""stimulating"": 3,
  ""powerful_impact"": 3,
  ""creative"": 3,
  ""graphic"": 2,
  ""goosebump"": 2,
  ""intense"": 2,
  ""strong_soundtrack"": 3,
  ""strong_soundeffect"": 3,
  ""dramatic"": 2
}
```",3.0,5.0,4.0,4.0,4.0,4.0,5.0,2.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,3,2,3,3,3,3,4,3,2,2,3,2,2,3,4,4,4
65,40,1_26,32,Male,Other,5.0,4.0,2.875,1.294117647,2.764705882352941,,,"```json
{
  ""novel"": 4,
  ""unique"": 5,
  ""unusual"": 4,
  ""emotional"": 3,
  ""exciting"": 3,
  ""strong_visual"": 4,
  ""arousing"": 2,
  ""involving"": 3,
  ""stimulating"": 3,
  ""powerful_impact"": 2,
  ""creative"": 3,
  ""graphic"": 2,
  ""goosebump"": 1,
  ""intense"": 2,
  ""strong_soundtrack"": 2,
  ""strong_soundeffect"": 2,
  ""dramatic"": 2
}
```",1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3,2,3,3,2,3,4,2,2,2,3,1,2,2,4,5,4
67,75,1_58,22,Male,Black or African American,2.0,3.0,4.5,4.117647059,4.176470588235294,,,"```json
{
  ""novel"": 5,
  ""unique"": 5,
  ""emotional"": 4,
  ""exciting"": 5,
  ""strong_visual"": 4,
  ""powerful_impact"": 4,
  ""arousing"": 4,
  ""involving"": 4,
  ""stimulating"": 4,
  ""strong_soundeffect"": 4,
  ""dramatic"": 4,
  ""intense"": 4,
  ""strong_soundtrack"": 4,
  ""creative"": 4,
  ""goosebump"": 4,
  ""graphic"": 4,
  ""unusual"": 4
}
```",5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,2.0,4.0,1.0,4.0,5.0,3.0,4,4,4,5,4,4,4,4,4,4,4,4,4,4,5,5,4
68,80,1_62,67,Female,White or Caucasian,3.0,2.0,1.625,4.705882353,4.411764705882353,,,"```json
{
  ""novel"": 6,
  ""unique"": 6,
  ""emotional"": 5,
  ""exciting"": 4,
  ""strong_visual"": 5,
  ""powerful_impact"": 5,
  ""arousing"": 3,
  ""involving"": 4,
  ""stimulating"": 4,
  ""strong_soundeffect"": 4,
  ""dramatic"": 5,
  ""intense"": 4,
  ""strong_soundtrack"": 4,
  ""creative"": 5,
  ""graphic"": 2,
  ""goosebump"": 3,
  ""unusual"": 6
}
```",3.0,4.0,2.0,4.0,4.0,4.0,6.0,5.0,7.0,6.0,7.0,4.0,5.0,5.0,5.0,3.0,6.0,5,3,4,4,5,4,5,4,5,2,5,3,4,4,6,6,6
68,8,1_105,67,Female,White or Caucasian,3.0,2.0,1.625,5.647058824,2.7058823529411766,,,"{""novel"": 3, ""unique"": 3, ""emotional"": 4, ""exciting"": 3, ""strong_visual"": 3, ""powerful_impact"": 3, ""arousing"": 2, ""involving"": 3, ""stimulating"": 2, ""strong_soundeffect"": 3, ""dramatic"": 2, ""intense"": 2, ""strong_soundtrack"": 3, ""goosebump"": 2, ""creative"": 3, ""graphic"": 2, ""unusual"": 3}",5.0,7.0,5.0,5.0,5.0,7.0,5.0,6.0,6.0,6.0,6.0,3.0,6.0,6.0,6.0,6.0,6.0,4,2,3,3,3,2,3,3,2,2,3,2,2,3,3,3,3
70,47,1_32,53,Male,White or Caucasian,3.0,3.0,2.875,5.823529412,4.470588235294118,,,"{""novel"": 5, ""unique"": 6, ""emotional"": 4, ""exciting"": 5, ""strong_visual"": 5, ""arousing"": 4, ""involving"": 4, ""stimulating"": 4, ""strong_soundeffect"": 5, ""dramatic"": 5, ""intense"": 4, ""strong_soundtrack"": 5, ""goosebump"": 3, ""creative"": 5, ""graphic"": 3, ""novel"": 5, ""unusual"": 5}",6.0,2.0,7.0,5.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,5.0,6.0,7.0,5.0,6.0,6.0,4,4,4,5,4,4,5,5,5,3,5,3,4,5,5,6,5
70,84,1_66,53,Male,White or Caucasian,3.0,3.0,2.875,3.588235294,,,,Video must has audio track when use_audio_in_video=True,3.0,4.0,4.0,3.0,4.0,3.0,5.0,1.0,6.0,6.0,5.0,1.0,4.0,1.0,5.0,3.0,3.0,,,,,,,,,,,,,,,,,
71,120,1_99,51,Female,White or Caucasian,5.0,2.0,2.125,4.0,4.0,,,"```json
{
  ""novel"": 4,
  ""unique"": 4,
  ""unusual"": 4,
  ""emotional"": 4,
  ""exciting"": 4,
  ""strong_visual"": 4,
  ""arousing"": 4,
  ""involving"": 4,
  ""stimulating"": 4,
  ""powerful_impact"": 4,
  ""strong_soundeffect"": 4,
  ""strong_soundtrack"": 4,
  ""dramatic"": 4,
  ""intense"": 4,
  ""goosebump"": 4,
  ""creative"": 4,
  ""graphic"": 4
}
```",4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
74,120,1_99,61,Male,White or Caucasian,3.0,3.0,2.75,2.176470588,4.0,,,"{""novel"": 4, ""unique"": 4, ""emotional"": 4, ""exciting"": 4, ""strong_visual"": 4, ""powerful_impact"": 4, ""arousing"": 4, ""involving"": 4, ""stimulating"": 4, ""strong_soundeffect"": 4, ""dramatic"": 4, ""intense"": 4, ""strong_soundtrack"": 4, ""goosebump"": 4, ""graphic"": 4, ""creative"": 4, ""unusual"": 4}",2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,3.0,1.0,3.0,4.0,2.0,2.0,1.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
76,47,1_32,40,Male,Other,5.0,3.0,2.625,4.470588235,4.470588235294118,,,"{""novel"": 5, ""unique"": 6, ""emotional"": 4, ""exciting"": 5, ""strong_visual"": 5, ""arousing"": 4, ""involving"": 4, ""stimulating"": 4, ""strong_soundeffect"": 5, ""dramatic"": 5, ""intense"": 4, ""strong_soundtrack"": 5, ""graphic"": 3, ""creative"": 5, ""goosebump"": 3, ""powerful_impact"": 4, ""unusual"": 5}",6.0,1.0,5.0,5.0,5.0,4.0,5.0,5.0,3.0,6.0,5.0,1.0,1.0,6.0,6.0,6.0,6.0,4,4,4,5,4,4,5,5,5,3,5,3,4,5,5,6,5
76,8,1_105,40,Male,Other,5.0,3.0,2.625,1.0,4.0,,,"{""novel"": 4, ""unique"": 4, ""emotional"": 4, ""exciting"": 4, ""strong_visual"": 4, ""powerful_impact"": 4, ""arousing"": 4, ""involving"": 4, ""stimulating"": 4, ""strong_soundeffect"": 4, ""dramatic"": 4, ""intense"": 4, ""strong_soundtrack"": 4, ""goosebump"": 4, ""graphic"": 4, ""creative"": 4, ""unusual"": 4}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
76,84,1_66,40,Male,Other,5.0,3.0,2.625,1.470588235,,,,Video must has audio track when use_audio_in_video=True,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
77,75,1_58,39,Male,White or Caucasian,5.0,2.0,2.0,3.882352941,4.0,,,"```json
{
  ""novel"": 4,
  ""unique"": 4,
  ""emotional"": 4,
  ""strong_visual"": 4,
  ""exciting"": 4,
  ""arousing"": 4,
  ""involving"": 4,
  ""stimulating"": 4,
  ""powerful_impact"": 4,
  ""strong_soundeffect"": 4,
  ""dramatic"": 4,
  ""intense"": 4,
  ""goosebump"": 4,
  ""strong_soundtrack"": 4,
  ""creative"": 4,
  ""graphic"": 4,
  ""unusual"": 4
}
```",5.0,5.0,5.0,1.0,7.0,5.0,7.0,1.0,6.0,7.0,6.0,1.0,4.0,1.0,1.0,1.0,3.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
77,89,1_70,39,Male,White or Caucasian,5.0,2.0,2.0,4.294117647,4.411764705882353,,,"```json
{
  ""novel"": 4,
  ""unique"": 4,
  ""unusual"": 4,
  ""emotional"": 5,
  ""exciting"": 5,
  ""strong_visual"": 5,
  ""arousing"": 4,
  ""stimulating"": 4,
  ""involving"": 4,
  ""powerful_impact"": 5,
  ""creative"": 4,
  ""graphic"": 5,
  ""goosebump"": 4,
  ""intense"": 5,
  ""dramatic"": 5,
  ""strong_soundtrack"": 4,
  ""strong_soundeffect"": 4
}
```",7.0,7.0,5.0,4.0,7.0,6.0,1.0,1.0,7.0,7.0,1.0,3.0,6.0,1.0,1.0,7.0,2.0,5,4,4,5,5,4,5,4,5,5,4,4,5,4,4,4,4
78,80,1_62,52,Male,White or Caucasian,3.0,2.0,2.875,5.411764706,4.647058823529412,,,"```json
{
  ""novel"": 6,
  ""unique"": 6,
  ""emotional"": 5,
  ""exciting"": 4,
  ""strong_visual"": 5,
  ""arousing"": 3,
  ""involving"": 5,
  ""powerful_impact"": 5,
  ""stimulating"": 4,
  ""strong_soundeffect"": 4,
  ""dramatic"": 5,
  ""intense"": 4,
  ""strong_soundtrack"": 5,
  ""creative"": 6,
  ""goosebump"": 4,
  ""graphic"": 2,
  ""unusual"": 6
}
```",6.0,1.0,6.0,5.0,6.0,6.0,7.0,5.0,7.0,2.0,6.0,2.0,5.0,7.0,7.0,7.0,7.0,5,3,5,4,5,4,5,4,5,2,6,4,4,5,6,6,6
79,47,1_32,32,Male,Other,5.0,2.0,3.125,3.764705882,4.9411764705882355,,,"{""novel"": 6, ""unique"": 6, ""novel"": 6, ""emotional"": 5, ""exciting"": 5, ""strong_visual"": 5, ""arousing"": 4, ""involving"": 5, ""stimulating"": 5, ""strong_soundeffect"": 5, ""dramatic"": 5, ""intense"": 5, ""strong_soundtrack"": 5, ""creative"": 5, ""graphic"": 4, ""goosebump"": 4, ""unusual"": 6}",3.0,4.0,5.0,4.0,6.0,3.0,3.0,5.0,1.0,4.0,5.0,1.0,1.0,5.0,5.0,5.0,4.0,5,4,5,5,4,5,5,5,5,4,5,4,5,5,6,6,6
80,72,1_55,30,Male,White or Caucasian,4.0,3.0,2.0,1.941176471,3.0,,,"```json
{
  ""novel"": 3,
  ""unique"": 3,
  ""unusual"": 3,
  ""emotional"": 3,
  ""exciting"": 3,
  ""strong_visual"": 3,
  ""arousing"": 3,
  ""involving"": 3,
  ""stimulating"": 3,
  ""strong_soundeffect"": 3,
  ""dramatic"": 3,
  ""intense"": 3,
  ""goosebump"": 3,
  ""strong_soundtrack"": 3,
  ""creative"": 3,
  ""graphic"": 3,
  ""powerful_impact"": 3
}
```",3.0,2.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
